
# Surface 0 of 1 surfaces

# Curve title: "'data.txt'"

# IsoCurve 0, 100 points
# x y z type
 92  61  0.000501328 i
 92  62  0.000347412 i
 92  63  0.000254088 i
 92  64  0.000199536 i
 92  65  0.000159041 i
 92  66  0.000121835 i
 92  67  7.81305e-05 i
 92  68  2.90418e-05 i
 92  69 -1.12143e-05 i
 92  70 -2.97152e-05 i
 92  71 -2.48536e-05 i
 92  72 -6.49007e-06 i
 92  73  1.19637e-05 i
 92  74  2.12694e-05 i
 92  75  1.98921e-05 i
 92  76  1.21129e-05 i
 92  77  3.45504e-06 i
 92  78 -2.40891e-06 i
 92  79 -4.6307e-06 i
 92  80 -4.29291e-06 i
 92  81 -2.93768e-06 i
 92  82 -1.62685e-06 i
 92  83 -7.55469e-07 i
 92  84 -2.99238e-07 i
 92  85 -1.02018e-07 i
 92  86 -3.00811e-08 i
 92  87 -7.68899e-09 i
 92  88 -1.70472e-09 i
 92  89 -3.276e-10 i
 92  90 -5.44741e-11 i
 92  91 -7.81737e-12 i
 92  92 -9.64909e-13 i
 92  93 -1.02021e-13 i
 92  94 -9.19606e-15 i
 92  95 -7.02226e-16 i
 92  96 -4.52491e-17 o
 92  97 -2.56893e-18 o
 92  98  8.76294e-20 o
 92  99  4.62995e-19 o

# IsoCurve 8, 100 points
# x y z type
 91  0 -5.76118e-20 o
 91  1 -4.98506e-19 o
 91  2 -1.91286e-18 o
 91  3 -3.80834e-17 o
 91  4 -6.15389e-16 o
 91  5 -8.33644e-15 i
 91  6 -9.54119e-14 i
 91  7 -9.2744e-13 i
 91  8 -7.69376e-12 i
 91  9 -5.47005e-11 i
 91  10 -3.3447e-10 i
 91  11 -1.76363e-09 i
 91  12 -8.0336e-09 i
 91  13 -3.16356e-08 i
 91  14 -1.07629e-07 i
 91  15 -3.15576e-07 i
 91  16 -7.93335e-07 i
 91  17 -1.69338e-06 i
 91  18 -3.01212e-06 i
 91  19 -4.29027e-06 i
 91  20 -4.38536e-06 i
 91  21 -1.73351e-06 i
 91  22  4.57584e-06 i
 91  23  1.33086e-05 i
 91  24  2.03329e-05 i
 91  25  1.99959e-05 i
 91  26  9.14889e-06 i
 91  27 -8.8166e-06 i
 91  28 -2.23468e-05 i
 91  29 -1.63978e-05 i
 91  30  1.71514e-05 i
 91  31  7.41718e-05 i
 91  32  0.000143105 i
 91  33  0.000215925 i
 91  34  0.000295148 i
 91  35  0.000401134 i
 91  36  0.000567041 i
 91  37  0.000809311 i
 91  38  0.00112836 i
 91  39  0.00152344 i
 91  40  0.00195241 i
 91  41  0.0023714 i
 91  42  0.00284773 i
 91  43  0.00339532 i
 91  44  0.00382869 i
 91  45  0.00415107 i
 91  46  0.00457158 i
 91  47  0.00493067 i
 91  48  0.00520923 i
 91  49  0.0058338 i
 91  50  0.00628577 i
 91  51  0.0058338 i
 91  52  0.00520923 i
 91  53  0.00493067 i
 91  54  0.00457158 i
 91  55  0.00415107 i
 91  56  0.00382869 i
 91  57  0.00339532 i
 91  58  0.00284773 i
 91  59  0.0023714 i
 91  60  0.00195241 i
 91  61  0.00152344 i
 91  62  0.00112836 i
 91  63  0.000809311 i
 91  64  0.000567041 i
 91  65  0.000401134 i
 91  66  0.000295148 i
 91  67  0.000215925 i
 91  68  0.000143105 i
 91  69  7.41718e-05 i
 91  70  1.71514e-05 i
 91  71 -1.63978e-05 i
 91  72 -2.23468e-05 i
 91  73 -8.8166e-06 i
 91  74  9.14889e-06 i
 91  75  1.99959e-05 i
 91  76  2.03329e-05 i
 91  77  1.33086e-05 i
 91  78  4.57584e-06 i
 91  79 -1.73351e-06 i
 91  80 -4.38536e-06 i
 91  81 -4.29027e-06 i
 91  82 -3.01212e-06 i
 91  83 -1.69338e-06 i
 91  84 -7.93335e-07 i
 91  85 -3.15576e-07 i
 91  86 -1.07629e-07 i
 91  87 -3.16356e-08 i
 91  88 -8.0336e-09 i
 91  89 -1.76363e-09 i
 91  90 -3.3447e-10 i
 91  91 -5.47005e-11 i
 91  92 -7.69376e-12 i
 91  93 -9.27439e-13 i
